state;year;distid;schoolid;distname;schoolname;ncesdistid;ncesid;ncesenroll;gradespan;level;enroll_raw_CA;enrollmetric;pp_stloc_raw_CA;pp_fed_raw_CA;pp_total_raw_CA;pp_site_stloc_raw_CA;pp_site_fed_raw_CA;pp_site_raw_CA;pp_centshare_stloc_raw_CA;pp_centshare_fed_raw_CA;pp_centshare_raw_CA;schoolstloc_raw_CA;schoolfed_raw_CA;schooltot_raw_CA;countenroll;noaudit;nositecen;adfinvars;distflex;charter_CA;distexclu_raw_CA;disttotwexclu_raw_CA;flag_NERDS
CA;2018-2019;36750440000000;36750446106454;Hesperia Unified;Lime Street Elementary;0600014;060001409082;842; KG-06;2;842;CALPADS Fall 1 Submission enrollment;9710;1138;10848;6669;695;7364;3041;443;3484;8175820;958196;9134016;1;0;0;0;1;N/A;19507947;266849883;0
CA;2018-2019;36750440000000;36750446103337;Hesperia Unified;Maple Elementary;0600014;060001409080;847; KG-06;2;847;CALPADS Fall 1 Submission enrollment;9531;1036;10567;6490;593;7083;3041;443;3484;8072757;877492;8950249;1;0;0;0;1;N/A;19507947;266849883;0
CA;2018-2019;36750440000000;36750446089643;Hesperia Unified;Mesa Grande Elementary;0600014;060001409078;600; KG-06;2;600;CALPADS Fall 1 Submission enrollment;10884;1266;12150;7843;823;8666;3041;443;3484;6530400;759600;7290000;1;0;0;0;1;N/A;19507947;266849883;0
CA;2018-2019;36750440000000;36750446114680;Hesperia Unified;Mesquite Trails Elementary;0600014;060001407295;908; KG-06;2;908;CALPADS Fall 1 Submission enrollment;9247;945;10192;6206;502;6708;3041;443;3484;8396276;858060;9254336;1;0;0;0;1;N/A;19507947;266849883;0
CA;2018-2019;36750440000000;36750440114090;Hesperia Unified;Mission Crest Elementary;0600014;060001412171;990; KG-06;2;990;CALPADS Fall 1 Submission enrollment;8987;1059;10046;5946;616;6562;3041;443;3484;8897130;1048410;9945540;1;0;0;0;1;N/A;19507947;266849883;0
CA;2018-2019;36750440000000;36750443630472;Hesperia Unified;Mojave High;0600014;060001409073;242; 09-12;4;242;CALPADS Fall 1 Submission enrollment;16628;4098;20726;13587;3655;17242;3041;443;3484;4023976;991716;5015692;1;0;0;0;1;N/A;19507947;266849883;0
CA;2018-2019;36750440000000;36750440119115;Hesperia Unified;Oak Hills High;0600014;060001412417;2449; 09-12;4;2449;CALPADS Fall 1 Submission enrollment;10180;1109;11289;7139;666;7805;3041;443;3484;24930820;2715941;27646761;1;0;0;0;1;N/A;19507947;266849883;0
CA;2018-2019;36750440000000;36750446109359;Hesperia Unified;Ranchero Middle;0600014;060001409676;1170; 07-08;3;1170;CALPADS Fall 1 Submission enrollment;10297;1198;11495;7256;755;8011;3041;443;3484;12047490;1401660;13449150;1;0;0;0;1;N/A;19507947;266849883;0
CA;2018-2019;36750440000000;36750443630811;Hesperia Unified;Shadow Ridge;0600014;060001407287;135; KG-12;4;135;CALPADS Fall 1 Submission enrollment;16560;687;17247;13519;244;13763;3041;443;3484;2235600;92745;2328345;1;0;0;0;1;N/A;19507947;266849883;0
CA;2018-2019;36750440000000;36750443630746;Hesperia Unified;Sultana High;0600014;060001405093;1872; 09-12;4;1872;CALPADS Fall 1 Submission enrollment;11348;1189;12537;8307;746;9053;3041;443;3484;21243456;2225808;23469264;1;0;0;0;1;N/A;19507947;266849883;0
CA;2018-2019;36750440000000;36750446111751;Hesperia Unified;Topaz Preparatory Academy;0600014;060001403904;713; KG-06;2;713;CALPADS Fall 1 Submission enrollment;9631;1063;10694;6590;620;7210;3041;443;3484;6866903;757919;7624822;1;0;0;0;1;N/A;19507947;266849883;0
CA;2018-2019;50711000000000;50711006112627;Hickman Community Charter;Hickman Charter;0617160;061716005507;544; KG-08;3;544;CALPADS Fall 1 Submission enrollment;9079;161;9240;NA;NA;NA;NA;NA;NA;4938976;87584;NA;1;0;0;0;1;Locally funded;877854;10420012;0
CA;2018-2019;50711000000000;50711006052559;Hickman Community Charter;Hickman Elementary;0617160;061716002171;302; KG-05;2;302;CALPADS Fall 1 Submission enrollment;9189;328;9517;NA;NA;NA;NA;NA;NA;2775078;99056;NA;1;0;0;0;1;Locally funded;877854;10420012;0
CA;2018-2019;50711000000000;50711006116388;Hickman Community Charter;Hickman Middle;0617160;061716008411;184; 06-08;3;184;CALPADS Fall 1 Submission enrollment;8741;180;8921;NA;NA;NA;NA;NA;NA;1608344;33120;NA;1;0;0;0;1;Locally funded;877854;10420012;0
CA;2018-2019;37683380131565;01315650131565;High Tech Elementary;High Tech Elementary;0602429;060242913878;399; KG-05;2;399;CALPADS Fall 1 Submission enrollment;12845;427;13272;NA;NA;NA;NA;NA;NA;5125155;170373;NA;1;0;0;0;1;Directly funded;198284;5493812;0
CA;2018-2019;37764710123059;01230590123059;High Tech Elementary Chula Vista;High Tech Elementary Chula Vista;0602097;060209712726;400; KG-05;2;400;CALPADS Fall 1 Submission enrollment;11082;638;11720;NA;NA;NA;NA;NA;NA;4432800;255200;NA;1;0;0;0;1;Directly funded;271997;4959997;0
CA;2018-2019;37683386117683;61176836117683;High Tech Elementary Explorer;High Tech Elementary Explorer;0601768;060176808602;361; KG-05;2;361;CALPADS Fall 1 Submission enrollment;12335;356;12691;NA;NA;NA;NA;NA;NA;4452935;128516;NA;1;0;0;0;1;Directly funded;1136393;5717844;0
CA;2018-2019;37764710127605;01276050127605;High Tech Elementary North County;High Tech Elementary North County;0602431;060243113517;396; KG-05;2;396;CALPADS Fall 1 Submission enrollment;11459;464;11923;NA;NA;NA;NA;NA;NA;4537764;183744;NA;1;0;0;0;1;Directly funded;235876;4957384;0
CA;2018-2019;37683383731247;37312473731247;High Tech High;High Tech High;0601753;060175308599;525; 09-12;4;525;CALPADS Fall 1 Submission enrollment;13036;965;14001;NA;NA;NA;NA;NA;NA;6843900;506625;NA;1;0;0;0;1;Directly funded;801090;8151615;0
CA;2018-2019;37764710114678;01146780114678;High Tech High Chula Vista;High Tech High Chula Vista;0602061;060206112083;570; 09-12;4;570;CALPADS Fall 1 Submission enrollment;13258;790;14048;NA;NA;NA;NA;NA;NA;7557060;450300;NA;1;0;0;0;1;Directly funded;1715353;9722713;0
CA;2018-2019;37683380106732;01067320106732;High Tech High International;High Tech High International;0601891;060189111138;391; 09-12;4;391;CALPADS Fall 1 Submission enrollment;11806;1120;12926;NA;NA;NA;NA;NA;NA;4616146;437920;NA;1;0;0;0;1;Directly funded;783878;5837944;0
CA;2018-2019;37683380108787;01087870108787;High Tech High Media Arts;High Tech High Media Arts;0601515;060151511386;391; 09-12;4;391;CALPADS Fall 1 Submission enrollment;12601;1161;13762;NA;NA;NA;NA;NA;NA;4926991;453951;NA;1;0;0;0;1;Directly funded;512103;5893045;0
CA;2018-2019;37764710137067;01370670137067;High Tech High Mesa;High Tech High Mesa;0602341;060234114220;102; 09-12;4;102;CALPADS Fall 1 Submission enrollment;10324;1878;12202;NA;NA;NA;NA;NA;NA;1053048;191556;NA;1;0;0;0;1;Directly funded;207714;1452318;0
CA;2018-2019;37764710114694;01146940114694;High Tech High North County;High Tech High North County;0601818;060181812064;398; 09-12;4;398;CALPADS Fall 1 Submission enrollment;8782;360;9142;NA;NA;NA;NA;NA;NA;3495236;143280;NA;1;0;0;0;1;Directly funded;420635;4059151;0
CA;2018-2019;19647330100677;01006770100677;High Tech LA;High Tech LA;0601684;060168410829;401; 09-12;4;401;CALPADS Fall 1 Submission enrollment;10341;596;10937;NA;NA;NA;NA;NA;NA;4146741;238996;NA;1;0;0;0;1;Directly funded;130633;4516370;0
CA;2018-2019;19647330137471;01374710137471;High Tech LA Middle;High Tech LA Middle;0601787;060178714225;59; 06-08;3;59;CALPADS Fall 1 Submission enrollment;13481;9002;22483;NA;NA;NA;NA;NA;NA;795379;531118;NA;1;0;0;0;1;Directly funded;1523;1328020;1
CA;2018-2019;37683380101204;01012040101204;High Tech Middle;High Tech Middle;0601808;060180811262;321; 06-08;3;321;CALPADS Fall 1 Submission enrollment;12851;643;13494;NA;NA;NA;NA;NA;NA;4125171;206403;NA;1;0;0;0;1;Directly funded;725360;5056934;0
CA;2018-2019;37764710123042;01230420123042;High Tech Middle Chula Vista;High Tech Middle Chula Vista;0601800;060180012642;332; 06-08;3;332;CALPADS Fall 1 Submission enrollment;10844;416;11260;NA;NA;NA;NA;NA;NA;3600208;138112;NA;1;0;0;0;1;Directly funded;193821;3932141;0
CA;2018-2019;37683380107573;01075730107573;High Tech Middle Media Arts;High Tech Middle Media Arts;0601878;060187811155;326; 06-08;3;326;CALPADS Fall 1 Submission enrollment;10996;1209;12205;NA;NA;NA;NA;NA;NA;3584696;394134;NA;1;0;0;0;1;Directly funded;314286;4293116;0
CA;2018-2019;37764710119271;01192710119271;High Tech Middle North County;High Tech Middle North County;0601622;060162212388;331; 06-08;3;331;CALPADS Fall 1 Submission enrollment;10807;566;11373;NA;NA;NA;NA;NA;NA;3577117;187346;NA;1;0;0;0;1;Directly funded;299370;4063833;0
CA;2018-2019;34765050113878;01138780113878;Higher Learning Academy;Higher Learning Academy;0601824;060182411916;325; KG-12;4;323;CALPADS Fall 1 Submission enrollment;9978;372;10350;NA;NA;NA;NA;NA;NA;3222894;120156;NA;1;0;0;0;1;Directly funded;427391;3770441;0
CA;2018-2019;33669930127142;01271420127142;Highland Academy;Highland Academy;0602073;060207313150;336; KG-08;3;336;CALPADS Fall 1 Submission enrollment;8418;0;8418;NA;NA;NA;NA;NA;NA;2828448;0;NA;1;0;0;0;1;Directly funded;22126;2850574;0
CA;2018-2019;34765050130757;01307570130757;Highlands Community Charter;Highlands Community Charter;0602442;060244213830;1980; 01-12;4;1980;CALPADS Fall 1 Submission enrollment;9387;230;9617;NA;NA;NA;NA;NA;NA;18586260;455400;NA;1;0;0;0;1;Directly funded;0;19041660;0
CA;2018-2019;41689080000000;41689086043707;Hillsborough City Elementary;Crocker Middle;0617190;061719002172;465; 06-08;3;465;CALPADS Fall 1 Submission enrollment;21299;256;21555;17085;229;17314;4214;27;4241;9904035;119040;10023075;1;0;0;0;1;N/A;3571861;30961908;0
CA;2018-2019;41689080000000;41689086043673;Hillsborough City Elementary;North Hillsborough;0617190;061719009853;300; KG-05;2;300;CALPADS Fall 1 Submission enrollment;18676;175;18851;14462;148;14610;4214;27;4241;5602800;52500;5655300;1;0;0;0;1;N/A;3571861;30961908;0
CA;2018-2019;41689080000000;41689086043681;Hillsborough City Elementary;South Hillsborough;0617190;061719002174;223; KG-05;2;223;CALPADS Fall 1 Submission enrollment;21802;31;21833;17588;4;17592;4214;27;4241;4861846;6913;4868759;1;0;0;0;1;N/A;3571861;30961908;0
CA;2018-2019;41689080000000;41689086043699;Hillsborough City Elementary;West Hillsborough;0617190;061719002175;363; KG-05;2;363;CALPADS Fall 1 Submission enrollment;18604;247;18851;14390;220;14610;4214;27;4241;6753252;89661;6842913;1;0;0;0;1;N/A;3571861;30961908;0
CA;2018-2019;24656980000000;24656982430106;Hilmar Unified;Colony Basic Skills Alternative High;0617220;061722007180;2; 09-12;4;2;CALPADS Fall 1 Submission enrollment;42137;454;42591;39202;110;39312;2935;344;3279;84274;908;85182;1;0;0;0;1;N/A;4274949;29371121;0
CA;2018-2019;24656980000000;24656986025464;Hilmar Unified;Elim Elementary;0617220;061722002176;999; KG-05;2;940;CALPADS Fall 1 Submission enrollment;9310;708;10018;6374;361;6735;2936;347;3283;8751400;665520;9416920;1;0;0;0;1;N/A;4274949;29371121;0
CA;2018-2019;24656980000000;24656982432409;Hilmar Unified;Hilmar High;0617220;061722002177;696; 09-12;4;696;CALPADS Fall 1 Submission enrollment;10935;565;11500;8000;221;8221;2935;344;3279;7610760;393240;8004000;1;0;0;0;1;N/A;4274949;29371121;0
CA;2018-2019;24656980000000;24656986109458;Hilmar Unified;Hilmar Middle;0617220;061722009856;540; 06-08;3;540;CALPADS Fall 1 Submission enrollment;9460;632;10092;6525;285;6810;2935;347;3282;5108400;341280;5449680;1;0;0;0;1;N/A;4274949;29371121;0
CA;2018-2019;24656980000000;24656982430080;Hilmar Unified;Irwin High (Continuation);0617220;061722009855;23; 09-12;4;23;CALPADS Fall 1 Submission enrollment;20367;893;21260;17432;546;17978;2935;347;3282;468441;20539;488980;1;0;0;0;1;N/A;4274949;29371121;0
CA;2018-2019;24656980000000;24656986025472;Hilmar Unified;Merquin Elementary;0617220;061722002178;128; KG-05;2;118;CALPADS Fall 1 Submission enrollment;13062;933;13995;10126;586;10712;2936;347;3283;1541316;110094;1651410;1;0;0;0;1;N/A;4274949;29371121;0
CA;2018-2019;35674700000000;35674700121400;Hollister;Accelerated Achievement Academy;0617340;061734012565;173; 04-08;3;173;CALPADS Fall 1 Submission enrollment;8236;409;8645;4770;8;4778;3466;401;3867;1424828;70757;1495585;1;0;0;0;1;N/A;0;59723998;1
CA;2018-2019;35674700000000;35674706104509;Hollister;Calaveras Elementary;0617340;061734008147;493; KG-08;3;486;CALPADS Fall 1 Submission enrollment;11193;526;11719;7727;125;7852;3466;401;3867;5439798;255636;5695434;1;0;0;0;1;N/A;0;59723998;0
CA;2018-2019;35674700000000;35674706107338;Hollister;Cerra Vista Elementary;0617340;061734009378;631; KG-05;2;621;CALPADS Fall 1 Submission enrollment;10189;587;10776;6723;186;6909;3466;401;3867;6327369;364527;6691896;1;0;0;0;1;N/A;0;59723998;0
CA;2018-2019;35674700000000;35674706114557;Hollister;Gabilan Hills;0617340;061734007252;202; KG-05;2;202;CALPADS Fall 1 Submission enrollment;10556;669;11225;7090;268;7358;3466;401;3867;2132312;135138;2267450;1;0;0;0;1;N/A;0;59723998;0
CA;2018-2019;35674700000000;35674700115428;Hollister;Hollister Dual Language Academy;0617340;061734012075;784; KG-08;3;766;CALPADS Fall 1 Submission enrollment;9348;644;9992;5882;243;6125;3466;401;3867;7160568;493304;7653872;1;0;0;0;1;N/A;0;59723998;0
CA;2018-2019;35674700000000;35674706035026;Hollister;Ladd Lane Elementary;0617340;061734002179;659; KG-05;2;648;CALPADS Fall 1 Submission enrollment;10568;482;11050;7102;81;7183;3466;401;3867;6848064;312336;7160400;1;0;0;0;1;N/A;0;59723998;0
CA;2018-2019;35674700000000;35674706112320;Hollister;Maze Middle;0617340;061734003760;714; 06-08;3;714;CALPADS Fall 1 Submission enrollment;10196;471;10667;6730;70;6800;3466;401;3867;7279944;336294;7616238;1;0;0;0;1;N/A;0;59723998;0
CA;2018-2019;35674700000000;35674706035034;Hollister;R. O. Hardin Elementary;0617340;061734002180;458; KG-05;2;447;CALPADS Fall 1 Submission enrollment;11623;800;12423;8157;399;8556;3466;401;3867;5195481;357600;5553081;1;0;0;0;1;N/A;0;59723998;0
CA;2018-2019;35674700000000;35674706071088;Hollister;Rancho San Justo;0617340;061734002181;911; 06-08;3;911;CALPADS Fall 1 Submission enrollment;9634;534;10168;6168;133;6301;3466;401;3867;8776574;486474;9263048;1;0;0;0;1;N/A;0;59723998;0
CA;2018-2019;35674700000000;35674706035042;Hollister;Sunnyslope Elementary;0617340;061734002182;572; KG-05;2;563;CALPADS Fall 1 Submission enrollment;10610;628;11238;7144;227;7371;3466;401;3867;5973430;353564;6326994;1;0;0;0;1;N/A;0;59723998;0
CA;2018-2019;35674700127688;01276880127688;Hollister Prep;Hollister Prep;0602320;060232013525;480; KG-08;3;480;CALPADS Fall 1 Submission enrollment;9847;617;10464;NA;NA;NA;NA;NA;NA;4726560;296160;NA;1;0;0;0;1;Directly funded;18302;5041022;0
CA;2018-2019;37683386117279;61172796117279;Holly Drive Leadership Academy;Holly Drive Leadership Academy;0602302;060230208306;128; KG-08;3;128;CALPADS Fall 1 Submission enrollment;11163;723;11886;NA;NA;NA;NA;NA;NA;1428864;92544;NA;1;0;0;0;1;Directly funded;0;1521408;0
CA;2018-2019;13631490000000;13631496008510;Holtville Unified;Emmett S. Finley Elementary;0617430;061743002184;539; KG-05;2;539;CALPADS Fall 1 Submission enrollment;11636;1467;13103;7547;625;8172;4089;842;4931;6271804;790713;7062517;1;0;0;0;1;N/A;2289476;23294208;0
CA;2018-2019;13631490000000;13631490125922;Holtville Unified;Freedom Academy of Imperial Valley;0617430;061743013071;22; KG-12;4;22;CALPADS Fall 1 Submission enrollment;15838;913;16751;11749;71;11820;4089;842;4931;348436;20086;368522;1;0;0;0;1;N/A;2289476;23294208;0
CA;2018-2019;13631490000000;13631491335306;Holtville Unified;Holtville High;0617430;061743002185;528; 09-12;4;528;CALPADS Fall 1 Submission enrollment;11571;1324;12895;7482;482;7964;4089;842;4931;6109488;699072;6808560;1;0;0;0;1;N/A;2289476;23294208;0
CA;2018-2019;13631490000000;13631496008528;Holtville Unified;Holtville Junior High;0617430;061743002186;284; 06-08;3;284;CALPADS Fall 1 Submission enrollment;12166;1379;13545;8077;537;8614;4089;842;4931;3455144;391636;3846780;1;0;0;0;1;N/A;2289476;23294208;0
CA;2018-2019;13631490000000;13631496008536;Holtville Unified;Pine Elementary;0617430;061743002187;187; KG-08;3;187;CALPADS Fall 1 Submission enrollment;12645;1276;13921;8556;434;8990;4089;842;4931;2364615;238612;2603227;1;0;0;0;1;N/A;2289476;23294208;0
CA;2018-2019;13631490000000;13631491337138;Holtville Unified;Sam Webb Continuation;0617430;061743002188;18; 09-12;4;18;CALPADS Fall 1 Submission enrollment;16554;953;17507;12465;111;12576;4089;842;4931;297972;17154;315126;1;0;0;0;1;N/A;2289476;23294208;0
CA;2018-2019;04615316112585;61125856112585;HomeTech Charter;HomeTech Charter;0602339;060233904345;140; KG-12;4;140;CALPADS Fall 1 Submission enrollment;9513;0;9513;NA;NA;NA;NA;NA;NA;1331820;0;NA;1;0;0;0;1;Directly funded;121436;1453256;0
CA;2018-2019;42692110000000;42692116045538;Hope Elementary;Hope Elementary;0617490;061749007426;306; KG-06;2;306;CALPADS Fall 1 Submission enrollment;13115;729;13844;8651;311;8962;4464;418;4882;4013190;223074;4236264;1;0;0;0;1;N/A;24311;12543229;0
CA;2018-2019;42692110000000;54719446054092;Hope Elementary;Hope Elementary;0617520;061752002191;241; KG-08;3;241;CALPADS Fall 1 Submission enrollment;10126;183;10309;10126;183;10309;0;0;0;2440366;44103;2484469;1;0;0;0;1;N/A;161310;2645779;0
CA;2018-2019;42692110000000;42692116045546;Hope Elementary;Monte Vista Elementary;0617490;061749002189;310; KG-06;2;310;CALPADS Fall 1 Submission enrollment;12189;818;13007;7725;400;8125;4464;418;4882;3778590;253580;4032170;1;0;0;0;1;N/A;24311;12543229;0
CA;2018-2019;54719440000000;42692116045553;Hope Elementary;Vieja Valley Elementary;0617490;061749002190;334; KG-06;2;334;CALPADS Fall 1 Submission enrollment;11777;949;12726;7313;531;7844;4464;418;4882;3933518;316966;4250484;1;0;0;0;1;N/A;24311;12543229;0
CA;2018-2019;49707630000000;49707636051809;Horicon Elementary;Horicon Elementary;0617580;061758002192;69; KG-08;3;68;CALPADS Fall 1 Submission enrollment;32039;821;32860;32039;821;32860;0;0;0;2178652;55828;2234480;1;0;0;0;1;N/A;0;2234480;0
CA;2018-2019;31669513130168;31301683130168;Horizon Charter;Horizon Charter;0601730;060173003557;2032; KG-12;4;2032;CALPADS Fall 1 Submission enrollment;11622;85;11707;NA;NA;NA;NA;NA;NA;23615904;172720;NA;1;0;0;0;1;Directly funded;0;23788624;0
CA;2018-2019;47703590000000;47703596050801;Hornbrook Elementary;Hornbrook Elementary;0617620;061762002193;45; KG-08;3;45;CALPADS Fall 1 Submission enrollment;20633;2649;23282;20633;2649;23282;0;0;0;928485;119205;1047690;1;0;0;0;1;N/A;376338;1424028;0
CA;2018-2019;54719510000000;54719516054100;Hot Springs Elementary;Hot Springs Elementary;0617640;061764002194;19; KG-08;3;19;CALPADS Fall 1 Submission enrollment;15432;1372;16804;15432;1372;16804;0;0;0;293208;26068;319276;1;0;0;0;1;N/A;30733;350009;0
CA;2018-2019;37680230124321;01243210124321;Howard Gardner Community Charter;Howard Gardner Community Charter;0601520;060152012866;231; KG-08;3;230;CALPADS Fall 1 Submission enrollment;9443;1196;10639;NA;NA;NA;NA;NA;NA;2171890;275080;NA;1;0;0;0;1;Directly funded;3097;2450067;0
CA;2018-2019;28662580000000;28662586026751;Howell Mountain Elementary;Howell Mountain Elementary;0617760;061776002196;81; KG-08;3;81;CALPADS Fall 1 Submission enrollment;17940;1327;19267;13321;1307;14628;4619;20;4639;1453140;107487;1560627;1;0;0;0;1;N/A;483809;2044436;0
CA;2018-2019;56724620000000;56724626055016;Hueneme Elementary;Ansgar Larsen Elementary;0617850;061785002204;687; KG-05;2;687;CALPADS Fall 1 Submission enrollment;11994;684;12678;7115;128;7243;4879;556;5435;8239878;469908;8709786;1;0;0;0;1;N/A;6054491;106716223;1
CA;2018-2019;56724620000000;56724626055024;Hueneme Elementary;Art Haycox Elementary;0617850;061785002201;998; KG-05;2;998;CALPADS Fall 1 Submission enrollment;11586;679;12265;6963;125;7088;4623;554;5177;11562828;677642;12240470;1;0;0;0;1;N/A;6054491;106716223;1
CA;2018-2019;56724620000000;56724626055032;Hueneme Elementary;Charles Blackstock Junior High;0617850;061785002198;1471; 06-08;3;1471;CALPADS Fall 1 Submission enrollment;10348;614;10962;5110;30;5140;5238;584;5822;15221908;903194;16125102;1;0;0;0;1;N/A;6054491;106716223;1
CA;2018-2019;56724620000000;56724626055040;Hueneme Elementary;E. O. Green Junior High;0617850;061785002199;1277; 06-08;3;1277;CALPADS Fall 1 Submission enrollment;11226;630;11856;5935;44;5979;5291;586;5877;14335602;804510;15140112;1;0;0;0;1;N/A;6054491;106716223;1
CA;2018-2019;56724620000000;56724626055057;Hueneme Elementary;Fred L. Williams Elementary;0617850;061785002207;615; KG-05;2;615;CALPADS Fall 1 Submission enrollment;11569;669;12238;6859;112;6971;4710;557;5267;7114935;411435;7526370;1;0;0;0;1;N/A;6054491;106716223;1
